number_people,date,timestamp,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester
43,2016-08-30 16:03:28-07:00,57808,0,0,71.87,1,1
41,2016-08-30 16:13:30-07:00,58410,0,0,71.87,1,1
41,2016-08-30 16:23:32-07:00,59012,0,0,71.87,1,1
39,2016-08-30 16:33:33-07:00,59613,0,0,71.87,1,1
34,2016-08-30 16:43:35-07:00,60215,0,0,71.87,1,1
31,2016-08-30 16:53:36-07:00,60816,0,0,71.87,1,1
46,2016-08-30 17:03:37-07:00,61417,0,0,70.42,1,1
50,2016-08-30 17:13:40-07:00,62020,0,0,70.42,1,1
58,2016-08-30 17:23:42-07:00,62622,0,0,70.42,1,1
47,2016-08-30 17:44:08-07:00,63848,0,0,70.42,1,1
48,2016-08-30 17:54:12-07:00,64452,0,0,70.42,1,1
35,2016-08-30 18:04:16-07:00,65056,0,0,66.91,1,1
52,2016-08-30 18:14:19-07:00,65659,0,0,66.91,1,1
47,2016-08-30 18:24:20-07:00,66260,0,0,66.91,1,1
48,2016-08-30 18:34:23-07:00,66863,0,0,66.91,1,1
52,2016-08-30 18:44:26-07:00,67466,0,0,66.91,1,1
48,2016-08-30 18:54:28-07:00,68068,0,0,66.91,1,1
45,2016-08-30 19:04:30-07:00,68670,0,0,64.81,1,1
40,2016-08-30 19:14:34-07:00,69274,0,0,64.81,1,1
35,2016-08-30 19:24:37-07:00,69877,0,0,64.81,1,1
30,2016-08-30 19:34:39-07:00,70479,0,0,64.81,1,1
31,2016-08-30 19:44:42-07:00,71082,0,0,64.81,1,1
45,2016-08-30 19:54:43-07:00,71683,0,0,64.81,1,1
48,2016-08-30 20:04:46-07:00,72286,0,0,63.71,1,1
42,2016-08-30 20:14:48-07:00,72888,0,0,63.71,1,1
44,2016-08-30 20:24:50-07:00,73490,0,0,63.71,1,1
46,2016-08-30 20:34:52-07:00,74092,0,0,63.71,1,1
50,2016-08-30 20:44:56-07:00,74696,0,0,63.71,1,1
83,2016-08-30 21:11:40-07:00,76300,0,0,62.84,1,1
42,2016-08-30 21:21:44-07:00,76904,0,0,62.84,1,1
44,2016-08-30 21:31:46-07:00,77506,0,0,62.84,1,1
43,2016-08-30 21:41:48-07:00,78108,0,0,62.84,1,1
46,2016-08-30 21:51:50-07:00,78710,0,0,62.84,1,1
44,2016-08-30 22:01:52-07:00,79312,0,0,61.89,1,1
52,2016-08-30 22:11:54-07:00,79914,0,0,61.89,1,1
50,2016-08-30 22:21:56-07:00,80516,0,0,61.89,1,1
45,2016-08-30 22:31:59-07:00,81119,0,0,61.89,1,1
46,2016-08-30 22:42:02-07:00,81722,0,0,61.89,1,1
37,2016-08-30 22:52:04-07:00,82324,0,0,61.89,1,1
30,2016-08-30 23:02:07-07:00,82927,0,0,60.93,1,1
39,2016-08-30 23:12:09-07:00,83529,0,0,60.93,1,1
31,2016-08-30 23:22:10-07:00,84130,0,0,60.93,1,1
35,2016-08-30 23:32:11-07:00,84731,0,0,60.93,1,1
33,2016-08-30 23:42:13-07:00,85333,0,0,60.93,1,1
26,2016-08-30 23:52:15-07:00,85935,0,0,60.93,1,1
26,2016-08-31 00:02:08-07:00,128,0,0,60.38,1,1
22,2016-08-31 00:02:17-07:00,137,0,0,60.38,1,1
24,2016-08-31 00:12:18-07:00,738,0,0,60.38,1,1
23,2016-08-31 00:22:19-07:00,1339,0,0,60.38,1,1
18,2016-08-31 00:32:21-07:00,1941,0,0,60.38,1,1
15,2016-08-31 00:42:22-07:00,2542,0,0,60.38,1,1
10,2016-08-31 00:52:24-07:00,3144,0,0,60.38,1,1
5,2016-08-31 01:02:26-07:00,3746,0,0,59.45,1,1
1,2016-08-31 01:12:27-07:00,4347,0,0,59.45,1,1
1,2016-08-31 01:22:27-07:00,4947,0,0,59.45,1,1
0,2016-08-31 01:32:28-07:00,5548,0,0,59.45,1,1
0,2016-08-31 01:42:29-07:00,6149,0,0,59.45,1,1
0,2016-08-31 01:52:29-07:00,6749,0,0,59.45,1,1
0,2016-08-31 02:02:30-07:00,7350,0,0,58.7,1,1
0,2016-08-31 02:12:31-07:00,7951,0,0,58.7,1,1
0,2016-08-31 02:22:31-07:00,8551,0,0,58.7,1,1
0,2016-08-31 02:32:32-07:00,9152,0,0,58.7,1,1
0,2016-08-31 02:42:33-07:00,9753,0,0,58.7,1,1
0,2016-08-31 02:52:33-07:00,10353,0,0,58.7,1,1
0,2016-08-31 03:02:34-07:00,10954,0,0,57.99,1,1
0,2016-08-31 03:12:35-07:00,11555,0,0,57.99,1,1
0,2016-08-31 03:22:35-07:00,12155,0,0,57.99,1,1
0,2016-08-31 03:32:36-07:00,12756,0,0,57.99,1,1
0,2016-08-31 03:42:37-07:00,13357,0,0,57.99,1,1
2,2016-08-31 05:30:32-07:00,19832,0,0,57.24,1,1
1,2016-08-31 05:40:32-07:00,20432,0,0,57.24,1,1
2,2016-08-31 05:50:33-07:00,21033,0,0,57.24,1,1
4,2016-08-31 06:00:34-07:00,21634,0,0,57.83,1,1
12,2016-08-31 06:10:35-07:00,22235,0,0,57.83,1,1
14,2016-08-31 06:20:37-07:00,22837,0,0,57.83,1,1
14,2016-08-31 06:30:38-07:00,23438,0,0,57.83,1,1
16,2016-08-31 06:40:40-07:00,24040,0,0,57.83,1,1
20,2016-08-31 06:50:42-07:00,24642,0,0,57.83,1,1
24,2016-08-31 07:00:43-07:00,25243,0,0,59.14,1,1
25,2016-08-31 07:10:45-07:00,25845,0,0,59.14,1,1
29,2016-08-31 07:20:47-07:00,26447,0,0,59.14,1,1
30,2016-08-31 07:30:49-07:00,27049,0,0,59.14,1,1
35,2016-08-31 07:40:51-07:00,27651,0,0,59.14,1,1
33,2016-08-31 07:50:54-07:00,28254,0,0,59.14,1,1
37,2016-08-31 08:00:56-07:00,28856,0,0,61.19,1,1
33,2016-08-31 08:10:58-07:00,29458,0,0,61.19,1,1
35,2016-08-31 08:21:00-07:00,30060,0,0,61.19,1,1
37,2016-08-31 08:31:03-07:00,30663,0,0,61.19,1,1
32,2016-08-31 08:41:06-07:00,31266,0,0,61.19,1,1
38,2016-08-31 08:51:08-07:00,31868,0,0,61.19,1,1
44,2016-08-31 09:01:10-07:00,32470,0,0,63.32,1,1
45,2016-08-31 09:11:12-07:00,33072,0,0,63.32,1,1
38,2016-08-31 09:21:15-07:00,33675,0,0,63.32,1,1
43,2016-08-31 09:31:17-07:00,34277,0,0,63.32,1,1
50,2016-08-31 09:41:19-07:00,34879,0,0,63.32,1,1
46,2016-08-31 09:51:23-07:00,35483,0,0,63.32,1,1
44,2016-08-31 10:01:25-07:00,36085,0,0,65.61,1,1
51,2016-08-31 10:11:28-07:00,36688,0,0,65.61,1,1
51,2016-08-31 10:21:30-07:00,37290,0,0,65.61,1,1
42,2016-08-31 10:31:34-07:00,37894,0,0,65.61,1,1
46,2016-08-31 10:41:37-07:00,38497,0,0,65.61,1,1
42,2016-08-31 10:51:42-07:00,39102,0,0,65.61,1,1
44,2016-08-31 11:01:45-07:00,39705,0,0,67.4,1,1
40,2016-08-31 11:11:48-07:00,40308,0,0,67.4,1,1
38,2016-08-31 11:21:51-07:00,40911,0,0,67.4,1,1
39,2016-08-31 11:31:53-07:00,41513,0,0,67.4,1,1
38,2016-08-31 11:41:56-07:00,42116,0,0,67.4,1,1
33,2016-08-31 11:51:58-07:00,42718,0,0,67.4,1,1
42,2016-08-31 12:02:00-07:00,43320,0,0,70.21,1,1
34,2016-08-31 12:12:03-07:00,43923,0,0,70.21,1,1
39,2016-08-31 12:22:06-07:00,44526,0,0,70.21,1,1
33,2016-08-31 12:32:08-07:00,45128,0,0,70.21,1,1
33,2016-08-31 12:42:11-07:00,45731,0,0,70.21,1,1
40,2016-08-31 12:52:13-07:00,46333,0,0,70.21,1,1
35,2016-08-31 13:02:14-07:00,46934,0,0,70.99,1,1
31,2016-08-31 13:12:16-07:00,47536,0,0,70.99,1,1
26,2016-08-31 13:22:18-07:00,48138,0,0,70.99,1,1
28,2016-08-31 13:32:20-07:00,48740,0,0,70.99,1,1
26,2016-08-31 13:42:22-07:00,49342,0,0,70.99,1,1
32,2016-08-31 13:52:25-07:00,49945,0,0,70.99,1,1
26,2016-08-31 14:02:26-07:00,50546,0,0,71.98,1,1
30,2016-08-31 14:12:30-07:00,51150,0,0,71.98,1,1
35,2016-08-31 14:22:32-07:00,51752,0,0,71.98,1,1
33,2016-08-31 14:32:35-07:00,52355,0,0,71.98,1,1
40,2016-08-31 14:42:39-07:00,52959,0,0,71.98,1,1
31,2016-08-31 14:52:41-07:00,53561,0,0,71.98,1,1
33,2016-08-31 15:02:43-07:00,54163,0,0,71.79,1,1
31,2016-08-31 15:12:45-07:00,54765,0,0,71.79,1,1
26,2016-08-31 15:22:46-07:00,55366,0,0,71.79,1,1
33,2016-08-31 15:32:48-07:00,55968,0,0,71.79,1,1
31,2016-08-31 15:42:52-07:00,56572,0,0,71.79,1,1
30,2016-08-31 15:52:53-07:00,57173,0,0,71.79,1,1
32,2016-08-31 16:02:55-07:00,57775,0,0,70.72,1,1
49,2016-08-31 16:23:13-07:00,58993,0,0,70.72,1,1
38,2016-08-31 16:33:15-07:00,59595,0,0,70.72,1,1
44,2016-08-31 16:43:18-07:00,60198,0,0,70.72,1,1
56,2016-08-31 16:53:21-07:00,60801,0,0,70.72,1,1
54,2016-08-31 17:03:23-07:00,61403,0,0,69.06,1,1
45,2016-08-31 17:13:26-07:00,62006,0,0,69.06,1,1
57,2016-08-31 17:23:28-07:00,62608,0,0,69.06,1,1
58,2016-08-31 17:33:31-07:00,63211,0,0,69.06,1,1
45,2016-08-31 17:43:33-07:00,63813,0,0,69.06,1,1
41,2016-08-31 17:53:35-07:00,64415,0,0,69.06,1,1
51,2016-08-31 18:03:37-07:00,65017,0,0,66.23,1,1
44,2016-08-31 18:13:39-07:00,65619,0,0,66.23,1,1
60,2016-08-31 18:23:41-07:00,66221,0,0,66.23,1,1
50,2016-08-31 18:33:42-07:00,66822,0,0,66.23,1,1
37,2016-08-31 18:43:45-07:00,67425,0,0,66.23,1,1
50,2016-08-31 18:53:47-07:00,68027,0,0,66.23,1,1
38,2016-08-31 19:03:49-07:00,68629,0,0,63.94,1,1
56,2016-08-31 19:13:52-07:00,69232,0,0,63.94,1,1
56,2016-08-31 19:23:59-07:00,69839,0,0,63.94,1,1
61,2016-08-31 19:34:01-07:00,70441,0,0,63.94,1,1
52,2016-08-31 19:44:04-07:00,71044,0,0,63.94,1,1
63,2016-08-31 19:54:06-07:00,71646,0,0,63.94,1,1
53,2016-08-31 20:04:08-07:00,72248,0,0,62.28,1,1
57,2016-08-31 20:14:09-07:00,72849,0,0,62.28,1,1
48,2016-08-31 20:24:11-07:00,73451,0,0,62.28,1,1
43,2016-08-31 20:34:13-07:00,74053,0,0,62.28,1,1
50,2016-08-31 20:44:15-07:00,74655,0,0,62.28,1,1
48,2016-08-31 20:54:17-07:00,75257,0,0,62.28,1,1
49,2016-08-31 21:04:19-07:00,75859,0,0,61.2,1,1
52,2016-08-31 21:14:21-07:00,76461,0,0,61.2,1,1
49,2016-08-31 21:24:23-07:00,77063,0,0,61.2,1,1
40,2016-08-31 21:34:25-07:00,77665,0,0,61.2,1,1
46,2016-08-31 21:44:27-07:00,78267,0,0,61.2,1,1
45,2016-08-31 21:54:29-07:00,78869,0,0,61.2,1,1
50,2016-08-31 22:04:30-07:00,79470,0,0,60.22,1,1
53,2016-08-31 22:14:33-07:00,80073,0,0,60.22,1,1
55,2016-08-31 22:24:36-07:00,80676,0,0,60.22,1,1
49,2016-08-31 22:34:39-07:00,81279,0,0,60.22,1,1
41,2016-08-31 22:44:43-07:00,81883,0,0,60.22,1,1
34,2016-08-31 22:54:44-07:00,82484,0,0,60.22,1,1
33,2016-08-31 23:04:46-07:00,83086,0,0,59.93,1,1
39,2016-08-31 23:14:50-07:00,83690,0,0,59.93,1,1
34,2016-08-31 23:24:51-07:00,84291,0,0,59.93,1,1
31,2016-08-31 23:34:53-07:00,84893,0,0,59.93,1,1
25,2016-08-31 23:44:54-07:00,85494,0,0,59.93,1,1
36,2016-08-31 23:54:55-07:00,86095,0,0,59.93,1,1
36,2016-09-01 00:02:16-07:00,136,0,0,59.54,1,1
26,2016-09-01 00:04:57-07:00,297,0,0,59.54,1,1
31,2016-09-01 00:14:59-07:00,899,0,0,59.54,1,1
21,2016-09-01 00:25:00-07:00,1500,0,0,59.54,1,1
15,2016-09-01 00:35:01-07:00,2101,0,0,59.54,1,1
14,2016-09-01 00:45:03-07:00,2703,0,0,59.54,1,1
9,2016-09-01 00:55:04-07:00,3304,0,0,59.54,1,1
7,2016-09-01 01:05:06-07:00,3906,0,0,58.7,1,1
5,2016-09-01 01:15:07-07:00,4507,0,0,58.7,1,1
1,2016-09-01 01:25:08-07:00,5108,0,0,58.7,1,1
0,2016-09-01 01:35:08-07:00,5708,0,0,58.7,1,1
0,2016-09-01 01:45:09-07:00,6309,0,0,58.7,1,1
0,2016-09-01 01:55:10-07:00,6910,0,0,58.7,1,1
1,2016-09-01 02:05:10-07:00,7510,0,0,58.48,1,1
1,2016-09-01 02:15:11-07:00,8111,0,0,58.48,1,1
1,2016-09-01 02:25:12-07:00,8712,0,0,58.48,1,1
0,2016-09-01 02:35:12-07:00,9312,0,0,58.48,1,1
0,2016-09-01 02:45:13-07:00,9913,0,0,58.48,1,1
1,2016-09-01 02:55:14-07:00,10514,0,0,58.48,1,1
1,2016-09-01 03:05:14-07:00,11114,0,0,58.15,1,1
0,2016-09-01 03:15:15-07:00,11715,0,0,58.15,1,1
1,2016-09-01 03:25:16-07:00,12316,0,0,58.15,1,1
1,2016-09-01 03:35:17-07:00,12917,0,0,58.15,1,1
0,2016-09-01 03:45:18-07:00,13518,0,0,58.15,1,1
0,2016-09-01 03:55:18-07:00,14118,0,0,58.15,1,1
1,2016-09-01 05:30:32-07:00,19832,0,0,57.93,1,1
1,2016-09-01 05:40:33-07:00,20433,0,0,57.93,1,1
4,2016-09-01 05:50:33-07:00,21033,0,0,57.93,1,1
4,2016-09-01 06:00:34-07:00,21634,0,0,57.37,1,1
7,2016-09-01 06:10:35-07:00,22235,0,0,57.37,1,1
11,2016-09-01 06:20:36-07:00,22836,0,0,57.37,1,1
13,2016-09-01 06:30:37-07:00,23437,0,0,57.37,1,1
18,2016-09-01 06:40:38-07:00,24038,0,0,57.37,1,1
21,2016-09-01 06:50:39-07:00,24639,0,0,57.37,1,1
23,2016-09-01 07:00:40-07:00,25240,0,0,57.87,1,1
23,2016-09-01 07:10:41-07:00,25841,0,0,57.87,1,1
22,2016-09-01 07:20:43-07:00,26443,0,0,57.87,1,1
22,2016-09-01 07:30:44-07:00,27044,0,0,57.87,1,1
25,2016-09-01 07:40:45-07:00,27645,0,0,57.87,1,1
25,2016-09-01 07:50:46-07:00,28246,0,0,57.87,1,1
25,2016-09-01 08:00:47-07:00,28847,0,0,57.86,1,1
28,2016-09-01 08:10:48-07:00,29448,0,0,57.86,1,1
30,2016-09-01 08:20:50-07:00,30050,0,0,57.86,1,1
23,2016-09-01 08:30:52-07:00,30652,0,0,57.86,1,1
31,2016-09-01 08:40:53-07:00,31253,0,0,57.86,1,1
36,2016-09-01 08:50:56-07:00,31856,0,0,57.86,1,1
36,2016-09-01 09:00:58-07:00,32458,0,0,58.67,1,1
39,2016-09-01 09:10:59-07:00,33059,0,0,58.67,1,1
34,2016-09-01 09:21:01-07:00,33661,0,0,58.67,1,1
41,2016-09-01 09:31:03-07:00,34263,0,0,58.67,1,1
42,2016-09-01 09:41:11-07:00,34871,0,0,58.67,1,1
47,2016-09-01 09:51:12-07:00,35472,0,0,58.67,1,1
63,2016-09-01 10:01:14-07:00,36074,0,0,59.85,1,1
49,2016-09-01 10:11:18-07:00,36678,0,0,59.85,1,1
49,2016-09-01 10:21:19-07:00,37279,0,0,59.85,1,1
46,2016-09-01 10:31:21-07:00,37881,0,0,59.85,1,1
43,2016-09-01 10:41:25-07:00,38485,0,0,59.85,1,1
48,2016-09-01 10:51:26-07:00,39086,0,0,59.85,1,1
51,2016-09-01 11:01:28-07:00,39688,0,0,61.63,1,1
42,2016-09-01 11:11:32-07:00,40292,0,0,61.63,1,1
34,2016-09-01 11:21:35-07:00,40895,0,0,61.63,1,1
48,2016-09-01 11:41:57-07:00,42117,0,0,61.63,1,1
29,2016-09-01 11:52:00-07:00,42720,0,0,61.63,1,1
37,2016-09-01 12:02:02-07:00,43322,0,0,63.61,1,1
47,2016-09-01 12:12:04-07:00,43924,0,0,63.61,1,1
29,2016-09-01 12:22:06-07:00,44526,0,0,63.61,1,1
40,2016-09-01 12:32:09-07:00,45129,0,0,63.61,1,1
24,2016-09-01 12:42:11-07:00,45731,0,0,63.61,1,1
36,2016-09-01 12:52:14-07:00,46334,0,0,63.61,1,1
28,2016-09-01 13:02:19-07:00,46939,0,0,65.26,1,1
33,2016-09-01 13:12:21-07:00,47541,0,0,65.26,1,1
39,2016-09-01 13:22:23-07:00,48143,0,0,65.26,1,1
31,2016-09-01 13:32:25-07:00,48745,0,0,65.26,1,1
37,2016-09-01 13:42:27-07:00,49347,0,0,65.26,1,1
30,2016-09-01 13:52:28-07:00,49948,0,0,65.26,1,1
31,2016-09-01 14:02:30-07:00,50550,0,0,65.77,1,1
35,2016-09-01 14:12:32-07:00,51152,0,0,65.77,1,1
30,2016-09-01 14:22:34-07:00,51754,0,0,65.77,1,1
30,2016-09-01 14:32:36-07:00,52356,0,0,65.77,1,1
31,2016-09-01 14:42:37-07:00,52957,0,0,65.77,1,1
30,2016-09-01 14:52:39-07:00,53559,0,0,65.77,1,1
31,2016-09-01 15:02:41-07:00,54161,0,0,66.86,1,1
30,2016-09-01 15:12:45-07:00,54765,0,0,66.86,1,1
31,2016-09-01 15:22:46-07:00,55366,0,0,66.86,1,1
36,2016-09-01 15:32:47-07:00,55967,0,0,66.86,1,1
34,2016-09-01 15:42:48-07:00,56568,0,0,66.86,1,1
41,2016-09-01 15:52:50-07:00,57170,0,0,66.86,1,1
47,2016-09-01 16:02:52-07:00,57772,0,0,65.53,1,1
54,2016-09-01 16:12:54-07:00,58374,0,0,65.53,1,1
56,2016-09-01 16:22:56-07:00,58976,0,0,65.53,1,1
57,2016-09-01 16:43:19-07:00,60199,0,0,65.53,1,1
38,2016-09-01 16:53:23-07:00,60803,0,0,65.53,1,1
38,2016-09-01 17:03:25-07:00,61405,0,0,64.22,1,1
41,2016-09-01 17:13:27-07:00,62007,0,0,64.22,1,1
35,2016-09-01 17:23:30-07:00,62610,0,0,64.22,1,1
35,2016-09-01 17:33:33-07:00,63213,0,0,64.22,1,1
34,2016-09-01 17:43:37-07:00,63817,0,0,64.22,1,1
29,2016-09-01 17:53:40-07:00,64420,0,0,64.22,1,1
31,2016-09-01 18:03:41-07:00,65021,0,0,61.63,1,1
42,2016-09-01 18:13:45-07:00,65625,0,0,61.63,1,1
30,2016-09-01 18:23:47-07:00,66227,0,0,61.63,1,1
48,2016-09-01 18:33:49-07:00,66829,0,0,61.63,1,1
46,2016-09-01 18:43:51-07:00,67431,0,0,61.63,1,1
49,2016-09-01 18:53:54-07:00,68034,0,0,61.63,1,1
46,2016-09-01 19:03:56-07:00,68636,0,0,60.34,1,1
36,2016-09-01 19:13:58-07:00,69238,0,0,60.34,1,1
49,2016-09-01 19:24:03-07:00,69843,0,0,60.34,1,1
38,2016-09-01 19:34:05-07:00,70445,0,0,60.34,1,1
30,2016-09-01 19:44:07-07:00,71047,0,0,60.34,1,1
40,2016-09-01 19:54:09-07:00,71649,0,0,60.34,1,1
36,2016-09-01 20:04:11-07:00,72251,0,0,59.89,1,1
34,2016-09-01 20:14:13-07:00,72853,0,0,59.89,1,1
34,2016-09-01 20:24:16-07:00,73456,0,0,59.89,1,1
47,2016-09-01 20:34:18-07:00,74058,0,0,59.89,1,1
51,2016-09-01 20:44:21-07:00,74661,0,0,59.89,1,1
47,2016-09-01 20:54:24-07:00,75264,0,0,59.89,1,1
46,2016-09-01 21:04:26-07:00,75866,0,0,59.2,1,1
50,2016-09-01 21:14:32-07:00,76472,0,0,59.2,1,1
37,2016-09-01 21:24:35-07:00,77075,0,0,59.2,1,1
45,2016-09-01 21:34:38-07:00,77678,0,0,59.2,1,1
51,2016-09-01 21:44:41-07:00,78281,0,0,59.2,1,1
38,2016-09-01 21:54:44-07:00,78884,0,0,59.2,1,1
38,2016-09-01 22:04:45-07:00,79485,0,0,59.04,1,1
39,2016-09-01 22:14:48-07:00,80088,0,0,59.04,1,1
42,2016-09-01 22:24:52-07:00,80692,0,0,59.04,1,1
37,2016-09-01 22:34:54-07:00,81294,0,0,59.04,1,1
30,2016-09-01 22:44:57-07:00,81897,0,0,59.04,1,1
42,2016-09-01 22:54:59-07:00,82499,0,0,59.04,1,1
38,2016-09-01 23:05:02-07:00,83102,0,0,58.32,1,1
36,2016-09-01 23:15:06-07:00,83706,0,0,58.32,1,1
27,2016-09-01 23:25:10-07:00,84310,0,0,58.32,1,1
36,2016-09-01 23:35:12-07:00,84912,0,0,58.32,1,1
28,2016-09-01 23:45:15-07:00,85515,0,0,58.32,1,1
20,2016-09-01 23:55:19-07:00,86119,0,0,58.32,1,1
20,2016-09-02 00:02:32-07:00,152,0,0,58.13,1,1
20,2016-09-02 00:05:22-07:00,322,0,0,58.13,1,1
25,2016-09-02 00:15:24-07:00,924,0,0,58.13,1,1
21,2016-09-02 00:25:26-07:00,1526,0,0,58.13,1,1
15,2016-09-02 00:35:29-07:00,2129,0,0,58.13,1,1
9,2016-09-02 00:45:31-07:00,2731,0,0,58.13,1,1
12,2016-09-02 00:55:35-07:00,3335,0,0,58.13,1,1
4,2016-09-02 01:05:36-07:00,3936,0,0,57.44,1,1
2,2016-09-02 01:15:38-07:00,4538,0,0,57.44,1,1
0,2016-09-02 01:25:39-07:00,5139,0,0,57.44,1,1
0,2016-09-02 01:35:40-07:00,5740,0,0,57.44,1,1
0,2016-09-02 01:45:41-07:00,6341,0,0,57.44,1,1
0,2016-09-02 01:55:42-07:00,6942,0,0,57.44,1,1
0,2016-09-02 02:05:44-07:00,7544,0,0,57.17,1,1
0,2016-09-02 02:15:45-07:00,8145,0,0,57.17,1,1
0,2016-09-02 02:25:46-07:00,8746,0,0,57.17,1,1
0,2016-09-02 02:35:49-07:00,9349,0,0,57.17,1,1
0,2016-09-02 02:45:50-07:00,9950,0,0,57.17,1,1
0,2016-09-02 02:55:53-07:00,10553,0,0,57.17,1,1
0,2016-09-02 03:05:55-07:00,11155,0,0,56.86,1,1
0,2016-09-02 03:15:56-07:00,11756,0,0,56.86,1,1
0,2016-09-02 03:25:58-07:00,12358,0,0,56.86,1,1
0,2016-09-02 03:36:00-07:00,12960,0,0,56.86,1,1
0,2016-09-02 03:46:02-07:00,13562,0,0,56.86,1,1
0,2016-09-02 03:56:03-07:00,14163,0,0,56.86,1,1
0,2016-09-02 05:30:34-07:00,19834,0,0,56.3,1,1
0,2016-09-02 05:40:35-07:00,20435,0,0,56.3,1,1
4,2016-09-02 05:50:35-07:00,21035,0,0,56.3,1,1
5,2016-09-02 06:00:36-07:00,21636,0,0,56.68,1,1
8,2016-09-02 06:10:37-07:00,22237,0,0,56.68,1,1
13,2016-09-02 06:20:38-07:00,22838,0,0,56.68,1,1
16,2016-09-02 06:30:39-07:00,23439,0,0,56.68,1,1
13,2016-09-02 06:40:40-07:00,24040,0,0,56.68,1,1
20,2016-09-02 06:50:41-07:00,24641,0,0,56.68,1,1
22,2016-09-02 07:00:42-07:00,25242,0,0,58.06,1,1
20,2016-09-02 07:10:43-07:00,25843,0,0,58.06,1,1
21,2016-09-02 07:20:45-07:00,26445,0,0,58.06,1,1
31,2016-09-02 07:30:47-07:00,27047,0,0,58.06,1,1
37,2016-09-02 07:40:48-07:00,27648,0,0,58.06,1,1
29,2016-09-02 07:50:53-07:00,28253,0,0,58.06,1,1
42,2016-09-02 08:00:54-07:00,28854,0,0,60.68,1,1
35,2016-09-02 08:10:55-07:00,29455,0,0,60.68,1,1
29,2016-09-02 08:20:57-07:00,30057,0,0,60.68,1,1
35,2016-09-02 08:30:58-07:00,30658,0,0,60.68,1,1
35,2016-09-02 08:41:00-07:00,31260,0,0,60.68,1,1
29,2016-09-02 08:51:01-07:00,31861,0,0,60.68,1,1
43,2016-09-02 09:01:03-07:00,32463,0,0,63.17,1,1
33,2016-09-02 09:11:05-07:00,33065,0,0,63.17,1,1
34,2016-09-02 09:21:07-07:00,33667,0,0,63.17,1,1
37,2016-09-02 09:31:08-07:00,34268,0,0,63.17,1,1
39,2016-09-02 09:41:10-07:00,34870,0,0,63.17,1,1
41,2016-09-02 09:51:22-07:00,35482,0,0,63.17,1,1
42,2016-09-02 10:01:24-07:00,36084,0,0,65.59,1,1
46,2016-09-02 10:11:26-07:00,36686,0,0,65.59,1,1
41,2016-09-02 10:21:28-07:00,37288,0,0,65.59,1,1
42,2016-09-02 10:31:30-07:00,37890,0,0,65.59,1,1
39,2016-09-02 10:41:31-07:00,38491,0,0,65.59,1,1
38,2016-09-02 10:51:33-07:00,39093,0,0,65.59,1,1
32,2016-09-02 11:01:34-07:00,39694,0,0,67.87,1,1
37,2016-09-02 11:11:36-07:00,40296,0,0,67.87,1,1
33,2016-09-02 11:21:38-07:00,40898,0,0,67.87,1,1
40,2016-09-02 11:31:39-07:00,41499,0,0,67.87,1,1
54,2016-09-02 11:51:59-07:00,42719,0,0,67.87,1,1
34,2016-09-02 12:02:00-07:00,43320,0,0,69.19,1,1
31,2016-09-02 12:12:02-07:00,43922,0,0,69.19,1,1
36,2016-09-02 12:22:03-07:00,44523,0,0,69.19,1,1
37,2016-09-02 12:32:05-07:00,45125,0,0,69.19,1,1
38,2016-09-02 12:42:06-07:00,45726,0,0,69.19,1,1
40,2016-09-02 12:52:08-07:00,46328,0,0,69.19,1,1
37,2016-09-02 13:02:09-07:00,46929,0,0,70.37,1,1
40,2016-09-02 13:12:10-07:00,47530,0,0,70.37,1,1
43,2016-09-02 13:22:12-07:00,48132,0,0,70.37,1,1
42,2016-09-02 13:32:13-07:00,48733,0,0,70.37,1,1
37,2016-09-02 13:42:15-07:00,49335,0,0,70.37,1,1
37,2016-09-02 13:52:18-07:00,49938,0,0,70.37,1,1
38,2016-09-02 14:02:20-07:00,50540,0,0,70.65,1,1
31,2016-09-02 14:12:21-07:00,51141,0,0,70.65,1,1
34,2016-09-02 14:22:23-07:00,51743,0,0,70.65,1,1
37,2016-09-02 14:32:25-07:00,52345,0,0,70.65,1,1
43,2016-09-02 14:42:26-07:00,52946,0,0,70.65,1,1
43,2016-09-02 14:52:28-07:00,53548,0,0,70.65,1,1
35,2016-09-02 15:02:31-07:00,54151,0,0,71.68,1,1
44,2016-09-02 15:12:33-07:00,54753,0,0,71.68,1,1
42,2016-09-02 15:22:34-07:00,55354,0,0,71.68,1,1
35,2016-09-02 15:32:38-07:00,55958,0,0,71.68,1,1
41,2016-09-02 15:42:39-07:00,56559,0,0,71.68,1,1
42,2016-09-02 15:52:41-07:00,57161,0,0,71.68,1,1
40,2016-09-02 16:02:43-07:00,57763,0,0,70.33,1,1
43,2016-09-02 16:12:45-07:00,58365,0,0,70.33,1,1
49,2016-09-02 16:22:47-07:00,58967,0,0,70.33,1,1
44,2016-09-02 16:32:49-07:00,59569,0,0,70.33,1,1
53,2016-09-02 16:42:51-07:00,60171,0,0,70.33,1,1
64,2016-09-02 16:52:54-07:00,60774,0,0,70.33,1,1
50,2016-09-02 17:02:56-07:00,61376,0,0,68.12,1,1
45,2016-09-02 17:12:59-07:00,61979,0,0,68.12,1,1
52,2016-09-02 17:23:01-07:00,62581,0,0,68.12,1,1
50,2016-09-02 17:33:06-07:00,63186,0,0,68.12,1,1
