Varietal,Name,Excerpt,Price,Points,Location,Description,Alcohol,Year,Character Count,Country,Points Per Dollar,Points/Character,Characte/Dollar
Cabernet Sauvignon,Westerly 2010 Cabernet Sauvignon (Happy Canyon of Santa Barbara),"Former Harlan Estate cellarmaster Adam Henkel presents aromas of tart Bing cherry, ...",$60.00,92,Central Coast,"Former Harlan Estate cellarmaster Adam Henkel presents aromas of tart Bing cherry, bright red berry, black slate and dried black cherry on this wine. The palate shows initial flavors of oregano, thyme and dill then pops with blackberries and black cherries, all flecked by ample coffee and cola seasonings.",15%,2010,306,USA,1.53333333333333,0.300653594771242,5.1
Cabernet Sauvignon,Pear Valley 2010 Estate Reserve Cabernet Sauvignon (Paso Robles),"Rich and seductive aromas of black cherry, vanilla-laced fudge, rendered animal fat ...",$34.00,92,Central Coast,"Rich and seductive aromas of black cherry, vanilla-laced fudge, rendered animal fat and chopped dill entice the nose on this bottling. The palate is juicy with blackberry, black cherry and just-pulled espresso, but rather lean and quite restrained, with expert measures of acidity and tannins.",15%,2010,293,USA,2.70588235294118,0.313993174061433,8.61764705882353
Cabernet Sauvignon,Flora Springs 2012 Cabernet Sauvignon (Napa Valley),"Fresh and fruity, this elegant Cab is supported by smaller percentages of ...",$40.00,92,Napa,"Fresh and fruity, this elegant Cab is supported by smaller percentages of Malbec and Petit Verdot. Firm tannins and a low imprint of oak allow the cinnamon-dusted black cherry and cassis to speak, girded by a fine structure and peppery finish.",14%,2012,243,USA,2.3,0.378600823045267,6.075
Cabernet Sauvignon,Carden 2010 Cabernet Sauvignon (Columbia Valley (WA)),"This is 100% varietal and aged in 60% new French oak, offering ...",$50.00,91,Columbia Valley,"This is 100% varietal and aged in 60% new French oak, offering primary aromas of blackberry, black cherry, and savory herbs accented by woodspice. The fruit flavors are ripe and focused with firm tannins and a pleasing lick of cranberry-like acidity. Best after 2020.",14%,2010,267,USA,1.82,0.340823970037453,5.34
Cabernet Sauvignon,Obelisco Estate 2012 Electrum Estate Grown Cabernet Sauvignon Cabernet Sauvignon (Red Mountain),"Barrel aromas of cocoa, vanilla and clove play off cherry and cranberry. ...",$70.00,91,Columbia Valley,"Barrel aromas of cocoa, vanilla and clove play off cherry and cranberry. The flavors are focused and high octane with a creamy feel, well-integrated tannins and a tart, cranberry-filled finish.",15%,2012,193,USA,1.3,0.471502590673575,2.75714285714286
Cabernet Sauvignon,Trust 2012 Cabernet Sauvignon (Columbia Valley (WA)),"The black and red cherry, herb and licorice aromas are spot-on but ...",$36.00,91,Columbia Valley,"The black and red cherry, herb and licorice aromas are spot-on but the pillowy soft mouthfeel and tart, focused fruit flavors steal the show, showing elegance and intensity along with a lingering finish.",14%,2012,203,USA,2.52777777777778,0.448275862068966,5.63888888888889
Cabernet Sauvignon,Saviah 2011 Reserve Cabernet Sauvignon (Walla Walla Valley (WA)),All of this 100% varietal comes from McClellan Estate Vineyard. The wine ...,$45.00,91,Columbia Valley,"All of this 100% varietal comes from McClellan Estate Vineyard. The wine shows aromas of dark coffee beans, char, toast and fresh herbs with the oak (50% new French) initially in the lead. The coffee and cherry flavors are silky and generous, lingering on the finish.",14%,2011,267,USA,2.02222222222222,0.340823970037453,5.93333333333333
Cabernet Sauvignon,Covenant 2011 Cabernet Sauvignon (Napa Valley),"This is a spicy, softly lush offering of Cabernet sourced from a ...",$90.00,91,Napa,"This is a spicy, softly lush offering of Cabernet sourced from a tiny part of the Larkmead Vineyard in northern Napa Valley. Black and red currant play off one another well, before revealing subtle layers of dried herb and tobacco leaf, the finish as cushy as the opening and midpalate of the wine.",14%,2011,298,USA,1.01111111111111,0.305369127516779,3.31111111111111
Cabernet Sauvignon,Shah Estate 2011 Cabernet Sauvignon (Napa Valley),"Exotic in coconut macaroon on the nose, this wine offers appealing lushness ...",$150.00,91,Napa,"Exotic in coconut macaroon on the nose, this wine offers appealing lushness and richness, and is decidedly soft and alluring in red plum and cherry. Medium in weight with plenty of substance, it offers a lift of acidity on the long, peppery finish.",15%,2011,248,USA,0.606666666666667,0.366935483870968,1.65333333333333
Cabernet Sauvignon,Goose Ridge 2012 g3 Cabernet Sauvignon (Columbia Valley (WA)),"This wine brings aromas and flavors of cherry, coffee, herbs, medicine cabinet ...",$15.00,91,Columbia Valley,"This wine brings aromas and flavors of cherry, coffee, herbs, medicine cabinet and oak spices. The style is reserved, with a seamless, focused feel to the tart cherry and plum flavors that keep the attention on each sip.",14%,2012,220,USA,6.06666666666667,0.413636363636364,14.6666666666667
Cabernet Sauvignon,Mosquito Fleet 2011 SS Dix Cabernet Sauvignon (Red Mountain),"This wine demonstrates the strength of Red Mountain, even in a cool ...",$38.00,91,Columbia Valley,"This wine demonstrates the strength of Red Mountain, even in a cool vintage. The aromas of cocoa, cranberry, cherry and black licorice offer pleasing nuances, while the tart cranberry flavors show elegance and restraint, with chalky tannins backing it all up. The acid balance is spot-on. Just a baby now, it has its best days in front of it.",14%,2011,342,USA,2.39473684210526,0.266081871345029,9
Cabernet Sauvignon,Circadia 2009 Cabernet Sauvignon (Napa Valley),"This wine has an exotic, perfumed component to its beginning bouquet, spicy ...",$35.00,90,Napa,"This wine has an exotic, perfumed component to its beginning bouquet, spicy jolts of cinnamon and cardamom around the more classic clove. Juicy and creamy in texture, it offers blackberry, plum and licorice and is approachably easy to enjoy.",14%,2009,241,USA,2.57142857142857,0.37344398340249,6.88571428571429
Cabernet Sauvignon,Carpineto 2009 Farnito Cabernet Sauvignon (Toscana),"Cedar, earth, black currant and underbrush aromas lead the nose on this ...",$35.00,90,Tuscany,"Cedar, earth, black currant and underbrush aromas lead the nose on this wine made entirely with Cabernet Sauvignon. The smooth palate delivers black cherry, grilled herb and exotic spice alongside polished tannins.",14%,2009,214,Italy,2.57142857142857,0.420560747663551,6.11428571428571
Cabernet Sauvignon,Sparrow Hawk 2012 Cabernet Sauvignon (Napa Valley),"Weighty in cinnamon, this wine is soft and entirely spicy throughout, medium ...",$35.00,90,Napa,"Weighty in cinnamon, this wine is soft and entirely spicy throughout, medium in weight and slightly complex. Blackberry and black cherry play off the firm tannins and structured oak, providing girth but not overindulgence.",14%,2012,222,USA,2.57142857142857,0.405405405405405,6.34285714285714
Cabernet Sauvignon,Bomb 2011 Washington Cabernet Sauvignon (Columbia Valley (WA)),"The aromas of cocoa, woodspice, cassis, cherry and herbs are brooding on ...",$50.00,90,Columbia Valley,"The aromas of cocoa, woodspice, cassis, cherry and herbs are brooding on this 100% varietal wine that hails from Red Mountain. Palate-coating cherry flavors are supported by dry, lightly gritty tannins and tart acids.",14%,2011,217,USA,1.8,0.414746543778802,4.34
Cabernet Sauvignon,Carden 2012 Cabernet Sauvignon (Columbia Valley (WA)),"Blended with 25% Cabernet Franc, this engaging wine has aromas of herbs ...",$50.00,90,Columbia Valley,"Blended with 25% Cabernet Franc, this engaging wine has aromas of herbs and blackberries. The fruit shows a real sense of vibrancy and purity, laden with tart, cranberry-like acidity and firm, lightly chalky tannins. Just a baby now, it should be at its peak in 2025.",14%,2012,267,USA,1.8,0.337078651685393,5.34
Cabernet Sauvignon,Carnivor 2013 Cabernet Sauvignon (California),"An extremely deep, dark color is the first thing to notice in ...",$15.00,90,California,"An extremely deep, dark color is the first thing to notice in this rich, almost thick, wine. It smells like wild blackberries and boysenberries and tastes almost that fruity, while blending in meaty, chocolaty, black peppery flavors that seem to coat the tongue. It is concentrated, bold and stands out from the pack.",14%,2013,317,USA,6,0.28391167192429,21.1333333333333
Cabernet Sauvignon,Patland 2011 Stagecoach Vineyard Cabernet Sauvignon (Atlas Peak),A bouquet of spicy cinnamon and clove opens up this tightly woven ...,$98.00,90,Napa,"A bouquet of spicy cinnamon and clove opens up this tightly woven wine, with perceptible tannins and rustic leather-bound elements to the nose and palate. With noticeable acidity and a crispness of cranberry, it develops an intensity on the finish, along with a taste of dried cherry.",15%,2011,284,USA,0.918367346938776,0.316901408450704,2.89795918367347
Cabernet Sauvignon,Hollen Family Vineyards 2007 Cabernet Sauvignon (Mendoza),"Cedar, tobacco and dried-berry aromas are mature and spicy. This shows preserving ...",$15.00,89,Mendoza Province,"Cedar, tobacco and dried-berry aromas are mature and spicy. This shows preserving acidity and flavors of caramel, baked berries and spice. It lasts long on the finish; drink now.",14%,2007,178,Argentina,5.93333333333333,0.5,11.8666666666667
Cabernet Sauvignon,L'Ecole No. 41 2012 Cabernet Sauvignon (Columbia Valley (WA)),"Hailing from 11 different vineyards located across the Columbia Valley, this appealing, ...",$32.00,89,Columbia Valley,"Hailing from 11 different vineyards located across the Columbia Valley, this appealing, 100% varietal wine provides aromas of toasty spices, dried herbs, cocoa and jammy dark fruit. The cranberry, coffee and blackberry flavors are sweet and focused, backed by chewy, lightly dry tannins that need time to soften.",14%,2012,312,USA,2.78125,0.28525641025641,9.75
Cabernet Sauvignon,DaMa 2012 Cowgirl Cab Cabernet Sauvignon (Columbia Valley (WA)),"This shamelessly appealing wine brings aromas of black currant, black olive, herbs, ...",$18.00,89,Columbia Valley,"This shamelessly appealing wine brings aromas of black currant, black olive, herbs, cocoa and plum. The blackberry and cherry flavors are ripe and generous, showing a classic Cabernet profile with lightly chalky tannins rounding it out.",15%,2012,236,USA,4.94444444444444,0.377118644067797,13.1111111111111
Cabernet Sauvignon,Apex 2012 Cabernet Sauvignon (Columbia Valley (WA)),"This beguiling wine displays aromas of dried herbs, bittersweet chocolate, medicine cabinet, ...",$30.00,89,Columbia Valley,"This beguiling wine displays aromas of dried herbs, bittersweet chocolate, medicine cabinet, plum and cherry. Medium-bodied yet rich fruit flavors are backed by citrusy acids and chalky tannins.",14%,2012,194,USA,2.96666666666667,0.458762886597938,6.46666666666667
Cabernet Sauvignon,Canoe Ridge 2012 Reserve Cabernet Sauvignon (Horse Heaven Hills),"Aromas of vanilla, cocoa, cashew and dried herb start out light and ...",$20.00,89,Columbia Valley,"Aromas of vanilla, cocoa, cashew and dried herb start out light and elusive but open up over time. Meanwhile the cherry flavors are sweet and creamy in feel, backed by firm, somewhat dry tannins.",14%,2012,195,USA,4.45,0.456410256410256,9.75
Cabernet Sauvignon,Stuhlmuller Vineyards 2012 Estate Cabernet Sauvignon (Alexander Valley),"A small percentage of Petit Verdot helps darken this wine, a touch ...",$38.00,89,Sonoma,"A small percentage of Petit Verdot helps darken this wine, a touch of saddle and leather at the fore of the aroma. From there, inky blackberry and plum jockey for position against the solid oak and firm-grained tannin, a call out for steak clearly heard.",14%,2012,254,USA,2.34210526315789,0.350393700787402,6.68421052631579
Cabernet Sauvignon,Foxen 7200 2012 7200 Cabernet Sauvignon (Happy Canyon of Santa Barbara),Tighter blackberry and blueberry fruits meet with a touch of fennel on ...,$38.00,89,Central Coast,"Tighter blackberry and blueberry fruits meet with a touch of fennel on this nose of this appellation blend by Billy Wathen and Dick Dore. Flavors range from refreshing blackberry soda to root beer and cola, achieving a measure of elegance thanks to dill, tomato leaf and a tannic grip.",15%,200,285,USA,2.34210526315789,0.312280701754386,7.5
Cabernet Sauvignon,Bomb 2012 Washington Cabernet Sauvignon (Columbia Valley (WA)),"Blended with 25% Cabernet Franc and barrel-aged in 55% new French oak, ...",$50.00,89,Columbia Valley,"Blended with 25% Cabernet Franc and barrel-aged in 55% new French oak, this wine displays aromas of cocoa, dried herbs, pencil lead and dark cherries. The cherry and coffee flavors are medium bodied, backed by lightly gritty tannins that might soften with some time in the cellar.",14%,2012,280,USA,1.78,0.317857142857143,5.6
Cabernet Sauvignon,Rancho Sisquoc 2012 Flood Family Vineyards Cabernet Sauvignon (Santa Barbara County),"Some may find this too cool-climate for the grape, but the green ...",$25.00,89,Central Coast,"Some may find this too cool-climate for the grape, but the green peppercorns, fresh-crushed thyme, dried parsley and papilla chile aromas prove remarkably pleasant and inviting. The herbs extend to the palate, which is leveled by red cherry and blueberry fruits, some slate and turned earth, and rustic elderberry jam. It has great density.",14%,2012,340,USA,3.56,0.261764705882353,13.6
Cabernet Sauvignon,Swiftwater Cellars 2012 Reserve Cabernet Sauvignon (Columbia Valley (WA)),"Aromas of fresh herbs are out in front of vanilla, cocoa and ...",$85.00,89,Columbia Valley,"Aromas of fresh herbs are out in front of vanilla, cocoa and other barrel spices on this wine. Flavors are sweet and barrel-forward, backed by grainy tannins. There are a lot of good things going on here; perhaps more time in the bottle will marry them together.",15%,2012,262,USA,1.04705882352941,0.33969465648855,3.08235294117647
Cabernet Sauvignon,Fattoria San Felo 2010 Aulus Cabernet Sauvignon (Toscana),"Aromas of red currant, cedar, bell pepper, coffee and cut grass lead ...",$24.00,89,Tuscany,"Aromas of red currant, cedar, bell pepper, coffee and cut grass lead the nose on this structured red. The palate delivers dried black cherry, cassis, cocoa, licorice and black pepper alongside grippy tannins.",14%,2010,208,Italy,3.70833333333333,0.427884615384615,8.66666666666667
Cabernet Sauvignon,Carden 2011 Cabernet Sauvignon (Columbia Valley (WA)),"This barrel-forward (60% new French oak), 100% varietal wine offers notes of ...",$50.00,89,Columbia Valley,"This barrel-forward (60% new French oak), 100% varietal wine offers notes of vanilla, pencil lead and wood spices along with cherry and herb accents. The smooth flavors are etched by tart acids, with grainy, dry tannins rounding it out.",14%,2011,236,USA,1.78,0.377118644067797,4.72
Cabernet Sauvignon,Bridlewood 2012 Reserve Cabernet Sauvignon (Happy Canyon of Santa Barbara),"Vanilla, cherry, cedar, pipe smoke and violet extracts swirl into a rather ...",$50.00,89,Central Coast,"Vanilla, cherry, cedar, pipe smoke and violet extracts swirl into a rather amazing nose on this wine from the Gallo-owned producer. The black cherry-dominated palate is lifted by baking soda minerality, and the tannins are present but not intrusive.",15%,2012,249,USA,1.78,0.357429718875502,4.98
Cabernet Sauvignon,Cloudlift Cellars 2012 Halcyon Cabernet Sauvignon (Horse Heaven Hills),"Aromas of toast, burnt coffee, mocha, vanilla, herbs and cherry take the ...",$28.00,88,Columbia Valley,"Aromas of toast, burnt coffee, mocha, vanilla, herbs and cherry take the lead on this wine. The milk chocolate and cherry flavors are elegant yet rich in style, with the oak at times seeming a little overweighted.",14%,2012,213,USA,3.14285714285714,0.413145539906103,7.60714285714286
Cabernet Sauvignon,Frey 2013 Biodynamic Cabernet Sauvignon (Redwood Valley),This certified organic and biodynamic wine has no sulfites added. It offers ...,$20.00,88,Mendocino/Lake Counties,"This certified organic and biodynamic wine has no sulfites added. It offers deep color plus bold black cherry and smoke aromas. Rich but dry flavors are both fruity and meaty, while a high level of fine tannins make it firm and almost chewy in texture. Not quite full bodied, it feels well balanced despite the intensity. Drink now through 2020.",13%,2013,345,USA,4.4,0.255072463768116,17.25
Cabernet Sauvignon,Bodega Atamisque 2010 Atamisque Cabernet Sauvignon (Uco Valley),"Dense berry aromas are muscular but low on complexity, meaning this is ...",$29.00,88,Mendoza Province,"Dense berry aromas are muscular but low on complexity, meaning this is more big and bulky up front than elegant. Chewy, wide and bullish, with drawing tannins and snappy acidity, this delivers baked plum and raisin flavors. It finishes with fig and spice notes along with chewy tannins. Drink through 2017.",14%,2010,306,Argentina,3.03448275862069,0.287581699346405,10.551724137931
Cabernet Sauvignon,Koi Pond 2012 Cabernet Sauvignon (Walla Walla Valley (WA)),"This is a distinctive wine for this variety and appellation, with notes ...",$58.00,88,Columbia Valley,"This is a distinctive wine for this variety and appellation, with notes of cranberry, raspberry jam, dried herbs, tobacco and green tea. The palate is full of layered red fruit notes backed by lightly chalky tannins.",14%,2012,216,USA,1.51724137931034,0.407407407407407,3.72413793103448
Cabernet Sauvignon,Piattelli 2010 Grand Reserve Cabernet Sauvignon (Tupungato),"Aromas of leather, graphite, saucy berry and tomato are good but not ...",$24.00,88,Mendoza Province,"Aromas of leather, graphite, saucy berry and tomato are good but not necessarily inviting. This high-elevation Cabernet is bouncy in feel and solid in structure. Flavors of briny berry fruits come with oaky notes of vanilla and caramel, while the finish is chocolaty but quickly loses its fruit character.",14%,2010,305,Argentina,3.66666666666667,0.288524590163934,12.7083333333333
Cabernet Sauvignon,Starfield 2012 The Starbeam Cabernet Sauvignon (Napa Valley),"Soft in classic layers of cinnamon and clove, this wine is almost ...",$65.00,88,Napa,"Soft in classic layers of cinnamon and clove, this wine is almost entirely Cabernet Sauvignon, with a wealth of black plum and blackberry constituting its inner soul. The finish lingers in black pepper and more of that opening spice.",15%,2012,233,USA,1.35384615384615,0.377682403433476,3.58461538461538
Cabernet Sauvignon,Brooklyn West 2011 Olive Hill Vineyard Reserve Cabernet Sauvignon (Sonoma County),Spicy clove and dried wafts of thyme permeate the opening of this ...,$48.00,88,Sonoma,"Spicy clove and dried wafts of thyme permeate the opening of this wine, followed by strong currents of caramel toffee. On the palate, it is juicy in cherry and blackberry, while maintaining a medium-sized approach to its body and length.",14%,2011,237,USA,1.83333333333333,0.371308016877637,4.9375
Cabernet Sauvignon,Nottingham Cellars 2012 Micro-lot Reserve Cabernet Sauvignon (Livermore Valley),"This is a bold, showy wine with assertive oaky, smoky, spicy aromas, ...",$54.00,88,Central Coast,"This is a bold, showy wine with assertive oaky, smoky, spicy aromas, a very firm texture and equally oak-driven flavors. Plenty of tannin gives a grippy mouthfeel and full body, so it should pair well with meat and cheese.",15%,2012,222,USA,1.62962962962963,0.396396396396396,4.11111111111111
Cabernet Sauvignon,Annefield Vineyards 2012 Cabernet Sauvignon (Virginia),An oaky aroma of buttered toast is elevated over ripe cherry and ...,$26.00,87,Virginia,"An oaky aroma of buttered toast is elevated over ripe cherry and crushed black pepper. The palate shows more nuance, with tart red currant leading to juicy red fruit and granite dust. Slightly sandy tannins provide just enough grip to give this wine appropriate balance and structure.",13%,2012,284,USA,3.34615384615385,0.306338028169014,10.9230769230769
Cabernet Sauvignon,Basel Cellars 2010 Estate Cabernet Sauvignon (Columbia Valley (WA)),"Hailing from the cool 2010 vintage, this 100% varietal wine leads with ...",$32.00,87,Columbia Valley,"Hailing from the cool 2010 vintage, this 100% varietal wine leads with barrel aromas of vanilla and freshly hewn wood followed by medicine cabinet and dried cherry, seeming advanced for its years. The flavors are elegant in style with the concentration a bit wanting.",14%,2010,267,USA,2.71875,0.325842696629214,8.34375
Cabernet Sauvignon,Bridlewood 2013 Cabernet Sauvignon (Paso Robles),Squeezed plums and deep pomegranate extract gain some funky complexity from damp ...,$15.00,87,Central Coast,"Squeezed plums and deep pomegranate extract gain some funky complexity from damp mushrooms, sour plum skins and wet wood on the nose of this bottling. The flavors are heavy with juniper, smoked pine and exotic woods, and the dried berry fruit compensates for the herbaciousness.",14%,2013,278,USA,5.8,0.31294964028777,18.5333333333333
Cabernet Sauvignon,Browne Family Vineyards 2012 Cabernet Sauvignon (Columbia Valley (WA)),"This wine seems a bit muddled, with aromas of cranberries, dried herbs, ...",$35.00,87,Columbia Valley,"This wine seems a bit muddled, with aromas of cranberries, dried herbs, vanilla, cashews and barrel spices struggling to get to the surface. The palate is medium bodied with tart fruit flavors and blocky tannins, with the concentration not seeming to all be there.",13%,2012,264,USA,2.48571428571429,0.329545454545455,7.54285714285714
Cabernet Sauvignon,Columbia Winery 2013 Cabernet Sauvignon (Columbia Valley (WA)),"This wine displays aromas of green herbs, black and green olive, vanilla ...",$16.00,87,Columbia Valley,"This wine displays aromas of green herbs, black and green olive, vanilla and sweet plum. The black and blue fruit flavors are sweet, backed by blocky, dry tannins.",14%,2013,163,USA,5.4375,0.533742331288344,10.1875
Cabernet Sauvignon,Twisted 2013 Cabernet Sauvignon (California),"Fresh and lively, this packs in lots of fruit but is not ...",$8.00,87,California,"Fresh and lively, this packs in lots of fruit but is not heavy or overly tannic. It smells like just-picked raspberries and strawberries, tastes a bit deeper and riper than those, and may have a hint of oak aging that brings out maple syrup and cinnamon accents.",13%,2013,262,USA,10.875,0.33206106870229,32.75
Cabernet Sauvignon,Wood Family Vineyards 2012 Especial Cabernet Sauvignon (Livermore Valley),Very ripe fruit aromas and flavors in this wine resemble dried plums ...,$52.00,86,Central Coast,"Very ripe fruit aromas and flavors in this wine resemble dried plums and cherries. The texture feels broad and smooth, with enough firm tannins to give it some grip on the palate. It tastes full bodied and a bit exotic, with some anise and black pepper to enhance the dried-fruit notes.",14%,2012,286,USA,1.65384615384615,0.300699300699301,5.5
Cabernet Sauvignon,De Novo 2011 aCure eState Vineyard Cabernet Sauvignon (Alexander Valley),This red offers tightly wound strawberry and cassis around spicy leather and ...,$27.00,86,Sonoma,This red offers tightly wound strawberry and cassis around spicy leather and medium-boned weight and length.,13%,2011,108,USA,3.18518518518519,0.796296296296296,4
Cabernet Sauvignon,Stags' Leap Winery 2012 The Leap Estate Grown Cabernet Sauvignon (Stags Leap District),"This 100% Cabernet Sauvignon sees 20 months in 100% French oak, half ...",$85.00,93,Napa,"This 100% Cabernet Sauvignon sees 20 months in 100% French oak, half of it new. This wine has lovely cassis and red cranberry notes at its core, while accents of earth, leather, oak and cedar give it a classic feel. Sizable, dry tannins should integrate with the bright fruit and minerality over time, through 2020.",14%,2012,315,USA,1.09411764705882,0.295238095238095,3.70588235294118
Cabernet Sauvignon,Paul Hobbs 2011 Beckstoffer Las Piedras Vineyard Cabernet Sauvignon (St. Helena),"From a warm vineyard site in a cool year, this Cab intrigues ...",$175.00,93,Napa,"From a warm vineyard site in a cool year, this Cab intrigues in sage and chewy black cherry, possessed of a powerful, buoyant minerality. Dark chocolate, tobacco and black tea frame the generous ripeness and velvety nature of the wine, which can withstand time in the cellar to commingle more, through 2021.",14%,2011,307,USA,0.531428571428571,0.302931596091205,1.75428571428571
Cabernet Sauvignon,Barnett 2012 Cyrus Ryan Vineyard Cabernet Sauvignon (Napa Valley),From a valley-floor site off of the Silverado Trail just north of ...,$95.00,92,Napa,"From a valley-floor site off of the Silverado Trail just north of St. Helena, this Cab is a departure for the producer, based atop Spring Mountain. The flavors are ripe and jammy in raspberry and blackberry, almost liqueur-like, before finding balance in tangerine-tart acidity. With firm, chalky tannins providing backbone, the finish is sprinkled in black cherry and caramel.",15%,2012,377,USA,0.968421052631579,0.244031830238727,3.96842105263158
Cabernet Sauvignon,Amici 2012 Cabernet Sauvignon (Napa Valley),"Relatively affordable for its appellation and variety, this wine offers classic notes ...",$45.00,91,Napa,"Relatively affordable for its appellation and variety, this wine offers classic notes of cassis, currant and clove, punctuated by eccentric bursts of gun powder and espresso. The devilish characteristics are complemented by a smooth, silkiness to the texture and a measured finish of black pepper.",14%,2012,297,USA,2.02222222222222,0.306397306397306,6.6
Cabernet Sauvignon,Chimney Rock 2012 Ganymede Vineyard Cabernet Sauvignon (Stags Leap District),"Still tight and tannic, this is a big, bold, leathery vineyard-designate, black ...",$135.00,91,Napa,"Still tight and tannic, this is a big, bold, leathery vineyard-designate, black as night and thick. Clove and herb intermingle with crushed red and black berries, layered in oaky anise. The flavors should find balance with one another over time, through 2020.",14%,2012,259,USA,0.674074074074074,0.351351351351351,1.91851851851852
Cabernet Sauvignon,Lancaster 2011 Estate Cabernet Sauvignon (Alexander Valley),A majority of estate-grown Cabernet Sauvignon is joined by Merlot and smaller ...,$75.00,91,Sonoma,"A majority of estate-grown Cabernet Sauvignon is joined by Merlot and smaller amounts of Malbec, Petit Verdot and Cabernet Franc. They make for a balanced, herbal wine, dressed in peppercorn, black currant and blackberry adornments. Elegant in dry tannins and a hint of cedar, it can withstand time in the cellar; hold through 2026.",14%,2011,332,USA,1.21333333333333,0.274096385542169,4.42666666666667
Cabernet Sauvignon,Chappellet 2012 Signature Cabernet Sauvignon (Napa Valley),"The historic Pritchard Hill producer swings for the fences with this Cab, ...",$56.00,91,Napa,"The historic Pritchard Hill producer swings for the fences with this Cab, intense in black cherry, blackberry and cedar. Hard to penetrate on first try, it demands cellaring to soften its wall of hearty tannins, the merest hint of chocolate-coffee begging to break out. Lushly powerful and complex, it can be enjoyed through 2027.",15%,2012,330,USA,1.625,0.275757575757576,5.89285714285714
Cabernet Sauvignon,Clos du Val 2012 Estate Cabernet Sauvignon (Stags Leap District),"Dense and briary, with black and red plum notes complemented by a ...",$80.00,90,Napa,"Dense and briary, with black and red plum notes complemented by a strong sense of clove, this wine is cushioned in tar, oak and cigar box, showing nicely resolved tannins. Blended with 16% Merlot, 4% Cabernet Franc and 2% Petit Verdot, it is enjoyable now and will cellar well for many years to come.",14%,2012,300,USA,1.125,0.3,3.75
Cabernet Sauvignon,Renteria 2012 Cabernet Sauvignon (Mount Veeder),"Toasty oak and black pepper hit first on the palate and nose, ...",$60.00,90,Napa,"Toasty oak and black pepper hit first on the palate and nose, followed by savory, dry tannin, black cherry and vanilla. Restrained and in balance, the Cabernet is supported by 12% Petit Verdot, which adds girth and intensity without becoming extreme.",14%,2012,250,USA,1.5,0.36,4.16666666666667
Cabernet Sauvignon,Pride Mountain 2011 Reserve Cabernet Sauvignon (Sonoma County-Napa County),"In this gorgeous wine marked by dancing acidity, dry tannins persist around ...",$135.00,90,Napa-Sonoma,"In this gorgeous wine marked by dancing acidity, dry tannins persist around dense layers of black pepper, black cherry and cedar, all of which integrate well with the oak. A nice representation of a cooler vintage, the wine possesses plenty of richness and power balanced exquisitely with a sense of brightness on the palate. Enjoy through 2021.",14%,2011,345,USA,0.666666666666667,0.260869565217391,2.55555555555556
Cabernet Sauvignon,Terlato 2012 Estate Grown Cabernet Sauvignon (Stags Leap District),"Dark roasted espresso beans and tobacco leaf imprint this estate-grown offering, which ...",$76.00,90,Napa,"Dark roasted espresso beans and tobacco leaf imprint this estate-grown offering, which has a big, brawny presence of ripe blackberry and plum around a soft, approachable midpalate and mellow finish. The wine is given a floral lift on the aroma, akin to rose and violet.",14%,2012,269,USA,1.18421052631579,0.33457249070632,3.53947368421053
Cabernet Sauvignon,Jack Nicklaus Wines 2010 Private Reserve Cabernet Sauvignon (Napa Valley),Muddled blackberry and plum give this 70% Cabernet Sauvignon a warmth and ...,$63.00,90,Napa,"Muddled blackberry and plum give this 70% Cabernet Sauvignon a warmth and complexity, accented by clove and herb. Smaller percentages of Merlot, Syrah, Petit Verdot and Malbec add softness and structure, as well as a layering of blueberry fruit, with a bite of pepper highlighted on the finish.",15%,2010,294,USA,1.42857142857143,0.306122448979592,4.66666666666667
Cabernet Sauvignon,Ilsley 2012 Single Vineyard Estate Cabernet Sauvignon (Stags Leap District),Leather pouch and earthy cedar and forest floor make for an intriguing ...,$80.00,90,Napa,"Leather pouch and earthy cedar and forest floor make for an intriguing wine, powerful in big, dry tannins, especially on the finish. The strength of the wine, and the balance of citrus-like acidity, suggest cellaring, through 2020.",15%,2012,231,USA,1.125,0.38961038961039,2.8875
Cabernet Sauvignon,Madrigal 2011 Cabernet Sauvignon (Napa Valley),"Smoky pepper marks the aroma of this soft, smooth and balanced Cabernet ...",$40.00,90,Napa,"Smoky pepper marks the aroma of this soft, smooth and balanced Cabernet Sauvignon that conveys plenty of refined power. Clove and dried herb provide a savory edge to the experience, which remains integrated and polished in the glass, finishing with a sense of finesse.",14%,2011,268,USA,2.25,0.335820895522388,6.7
Cabernet Sauvignon,Rodney Strong 2011 Brothers Ridge Single Vineyard Cabernet Sauvignon (Alexander Valley),"Dense and concentrated, this 100% Cabernet Sauvignon from a far northern section ...",$75.00,90,Sonoma,"Dense and concentrated, this 100% Cabernet Sauvignon from a far northern section of the Alexander Valley is huge and juicy. It offers black cherry and cassis around cigar box and tobacco, with a lengthy, smoky finish. Still young, it needs time for the tannins to settle.",15%,2011,271,USA,1.2,0.33210332103321,3.61333333333333
Cabernet Sauvignon,Martin Ray 2012 Cabernet Sauvignon (Diamond Mountain District),"Velvety chocolate and dark plum flavors give this wine a smooth, satisfying ...",$75.00,90,Napa,"Velvety chocolate and dark plum flavors give this wine a smooth, satisfying mouthfeel, assisted by well-integrated oak. Dark and brooding, it reflects its hillside provenance without succumbing entirely to an overripe or overdone style.",15%,2012,236,USA,1.2,0.38135593220339,3.14666666666667
